Full_Review,Label,Preprocessed_Review,Similarity
"Slow! Takes a day to tell me I have been paid. This is supposed to be an ""at a glance"" deal but I am paid Thursday at 1201 in the morning and told Friday night.",,slow take day tell paid supposed glance deal paid thursday morning told friday night,0.005148829
A budgeting app needs to work with how you think. I've tried several and this was the first one that functions in the way we spend and budget money. I'm so glad I found it!,,budgeting app need work think ive tried several first one function way spend budget money im glad found,0.005148359
"I just started using this app recently and hope it will help me to save 
enough to have a splendid wedding this summer. So far everything goes 
smooth and I managed to reach my savings goal in Feb… Yay! 😄",,started using app recently hope help save enough splendid wedding summer far everything go smooth managed reach saving goal feb… yay 😄,0.005138207
"Consistent sync errors on the app end, claims my credentials are incorrect but they were confirmed twice.",,consistent sync error app end claim credential incorrect confirmed twice,0.005119128
This app is amazing! Great layout and it makes tracking my money so easy.,,app amazing great layout make tracking money easy,0.005076021
"As long as it's stable, it's wonderful.",,long stable wonderful,0.00504598
Joined premium plan to track cash a few days ago and it works great so far,,joined premium plan track cash day ago work great far,0.005041279
so far really finding the app useful for keeping track of bills and planning savings,,far really finding app useful keeping track bill planning saving,0.004996259
"This app is actually really awesome and super useful to me. User-friendly, smart, great way to track spending for me.",,app actually really awesome super useful userfriendly smart great way track spending,0.004987184
"I like that it lets me know what the next upcoming bill is, but I noticed sometimes it doesn't sync current transactions immediately. Maybe I'm looking in the wrong place? Is there a video to walk me through? I find months later that you replied. Thank you for the followup.",,like let know next upcoming bill noticed sometimes doesnt sync current transaction immediately maybe im looking wrong place video walk find month later replied thank followup,0.004972078
Nice way to control and manage your money. Opened my eyes to my poor spending habits and I have been able to start getting back on track.,,nice way control manage money opened eye poor spending habit able start getting back track,0.004971278
It was very important for me to stop overspending and start saving up money. Pocket Guard was the first app I came across and thankfully I've downloaded it. It worked for me as I'd expected and now you have another loyal customer!,,important stop overspending start saving money pocket guard first app came across thankfully ive downloaded worked id expected another loyal customer,0.004895592
I switched when Level Money destroyed their interface and code with that buggy overhaul. Nice app.,,switched level money destroyed interface code buggy overhaul nice app,0.004882814
Has helped me track spending and save. Amazing tool!!!,,helped track spending save amazing tool,0.004877566
Robinhood and Coinbase Pro don't connect otherwise it's a great app.,,robinhood coinbase pro dont connect otherwise great app,0.004837284
This app does a great job at helping me track my spending,,app great job helping track spending,0.004784399
"I paid $34.99 for the year subscription after the 30 trial it went back to basic stay away

Update Apple tried to get my money back and the developer refuse to give it back.",,paid year subscription trial went back basic stay away update apple tried get money back developer refuse give back,0.004757501
It's the best budgeting app I've been able to find. Most intuitive software and it's easy to navigate and edit. Very impressed and very pleased!,,best budgeting app ive able find intuitive software easy navigate edit impressed pleased,0.004753516
Seems to be ignoring planned recurring income. Shows no income upcoming for this month even though it shows recurring income. Without that the in my pocket calculation doesn't work. With this fixed this would be a 5 star app easily.,,seems ignoring planned recurring income show income upcoming month even though show recurring income without pocket calculation doesnt work fixed would star app easily,0.004739835
SO helpful in keeping transactions organized and categorized for my own budgets and taxes.,,helpful keeping transaction organized categorized budget tax,0.004723911
This is a great app,,great app,0.004707623
Great app!,,great app,0.004707623
great app!,,great app,0.004707623
this app is great...,,app great,0.004707623
Great app!,,great app,0.004707623
Great app,,great app,0.004707623
great app,,great app,0.004707623
"As for me, the best thing about the app is spending limits. They really help me to cut back on the some spending categories. I've joined Plus plan to have more pockets in spending limits and pie-chart.",,best thing app spending limit really help cut back spending category ive joined plus plan pocket spending limit piechart,0.004693032
Love this app since i've been using it i'm better with savings and spending.,,love app since ive using im better saving spending,0.004688462
Pretty useful! I'm mainly using it for the goals,,pretty useful im mainly using goal,0.004680184
The reminders and helps have kept me on budget.,,reminder help kept budget,0.004659399
Best free money app,,best free money app,0.004599071
This app is amazing and helps me keep in check,,app amazing help keep check,0.004586455
"Good App so far. Still a bit of a learning curve. Let's me know an approximate of what I have left to spend but not entirely accurate. The app would be great if it allowed you to separate monthly Amazon bills from Amazon purchases instead of categorizing all Amazon purchases as bills. However, I'm still learning the app and would recommend it.",,good app far still bit learning curve let know approximate left spend entirely accurate app would great allowed separate monthly amazon bill amazon purchase instead categorizing amazon purchase bill however im still learning app would recommend,0.004583835
"Great app overall, kinda disappointed you have to pay for more than 3 budgets though, seems like a basic app function not a premium one. Taking away a star because they keep putting more and more features behind a paywall. Very disappointed.",,great app overall kinda disappointed pay budget though seems like basic app function premium one taking away star keep putting feature behind paywall disappointed,0.004561072
Great app for organizing bills!,,great app organizing bill,0.004546495
Even my teenage son is now using this app on his own will. Can you imagine? A teenager! This app really attracts with its simplicity and design.,,even teenage son using app imagine teenager app really attracts simplicity design,0.004540548
good app everything is easy to see. will update this comment as I go along.,,good app everything easy see update comment go along,0.004528831
Latest update doesn't work,,latest update doesnt work,0.004527471
"I like the design of the app, it would be really useful if they would just add support for my credit union. Until then there's not much I can do with it.",,like design app would really useful would add support credit union there much,0.004518527
Not intuitive at all. Disconnects frequently. Not worth the features for a paid subscription,,intuitive disconnect frequently worth feature paid subscription,0.004494031
Helped me learn to budget,,helped learn budget,0.00447564
This app is amazing. Super easy to track and control your spending.,,app amazing super easy track control spending,0.004469813
This app appears to show me everything I need to know about my finances.,,app appears show everything need know finance,0.004454145
Helps me to stay on track of my finance. Satisfied with it.,,help stay track finance satisfied,0.004412617
Great tool but would be great to get notifications when new transcations are pulled to the app. Thnx,,great tool would great get notification new transcations pulled app thnx,0.004382855
The best app for expense tracking and accountability! I love it so much. I just wish we could add hashtags to pending payments and create budgets.,,best app expense tracking accountability love much wish could add hashtags pending payment create budget,0.004367501
Best experience so for.,,best experience,0.00433736
Free family locator is a thing I’ve been long looking for!! Finally I found an app with no bugs and lags!!!!!!! Thank you guys!!!,,free family locator thing ’ long looking finally found app bug lag thank guy,0.004333783
Great design poorly implemented. A very disappointing experience. Paying for plus to track Cash bills is a rip off.,,great design poorly implemented disappointing experience paying plus track cash bill rip,0.004316795
"Pocket Guard made budgeting easy, thank you.",,pocket guard made budgeting easy thank,0.004287391
"Good budgeting app, works as it should.",,good budgeting app work,0.004274638
I never budgeted before downloading this app because it was too difficult. Love it.,,never budgeted downloading app difficult love,0.004246118
Seems like a great budgeting app.,,seems like great budgeting app,0.004243553
So far it's just what I needed and future update promises have me excited,,far needed future update promise excited,0.004230593
Nice UI and pretty simple to navigate around and understand.,,nice ui pretty simple navigate around understand,0.004202489
"I like this App, it automatically balanced your monthly budget and lets you know where you spend the most.",,like app automatically balanced monthly budget let know spend,0.004189135
"In the beginning, I was unaccustomed to stick to In My Pocket, but then I realized it was much better than using common budgets only. Now it helps me to stay on track.",,beginning unaccustomed stick pocket realized much better using common budget help stay track,0.004173362
"The app is okay, did not serve my needs for monitoring my budget. Very dark layout. Had issues with PayPal. Did not seem very intuitive. The breakdowns are OK, but not very detailed.",,app okay serve need monitoring budget dark layout issue paypal seem intuitive breakdown ok detailed,0.004161997
Great app and well organized.,,great app well organized,0.004125223
"I generally like this app. It helped me have an overview over my income and spendings. I would like, however, more possibilities of reporting and visualising my expenses.",,generally like app helped overview income spending would like however possibility reporting visualising expense,0.004102516
"It's not a life-chaning app, don't expect it to be. It's just a great tool to track your finance. Clean, intuitive and easy.",,lifechaning app dont expect great tool track finance clean intuitive easy,0.004098313
I love this app,,love app,0.004098178
? Love the app,,love app,0.004098178
Get this app it's really good and works really we'll (: love it !,,get app really good work really well love,0.004091153
I recommend this app for managing your finances.,,recommend app managing finance,0.00408334
100% recommend,,recommend,0.004072962
Can't wait when you add the option to spit trasnactions. The app will become just perfect,,cant wait add option spit trasnactions app become perfect,0.004053062
Good money management app! I'm glad that found this app! Recommend,,good money management app im glad found app recommend,0.004030411
This app is awesome and works perfectly....highly recommend it!,,app awesome work perfectlyhighly recommend,0.004021029
Works well and Support seems prompt,,work well support seems prompt,0.004013954
I was tying to figure out a batter way to manage my money and found this amazing app. I have been using it for a couple of weeks and so far I am very pleased.,,tying figure batter way manage money found amazing app using couple week far pleased,0.004005976
Continually losing features from the free version to try to get new to upgrade to the paid version. Very frustrating.,,continually losing feature free version try get new upgrade paid version frustrating,0.003982677
"Oh, it's a pleasure to stop using spreadsheets and having everything automated ðŸ˜",,oh pleasure stop using spreadsheet everything automated ðÿ˜,0.003976095
Seems like a nice app but isn't linking with Chase getting the message Aggregation Error.,,seems like nice app isnt linking chase getting message aggregation error,0.003968414
I'm really liking the look and feel. I'd really like it I could put a budget on the main 'pockets'. The categorization is so much better than Mint. I'm really looking forward to the development.,,im really liking look feel id really like could put budget main pocket categorization much better mint im really looking forward development,0.003925468
just started. we'll see how it goes.,,started well see go,0.003901149
This is a good app.,,good app,0.003889462
"Awesome app! Great set up so everything is where you want it to be. Go for the yearly rate ($2.91 a month) totally worth it with built in investment portfolios. It pays for itself, literally!",,awesome app great set everything want go yearly rate month totally worth built investment portfolio pay literally,0.003802372
I've been using it for more than a year and what can I say... It's been a great ride! Being able to see the ups and downs will really put u in place.,,ive using year say great ride able see ups down really put u place,0.003781271
"Nice app which helps me categorize where all my money was going each month. Moreover, I can compare numbers with previous months. Would like to see the previous trend line in addition to the current one. Hope developers will bring it back.",,nice app help categorize money going month moreover compare number previous month would like see previous trend line addition current one hope developer bring back,0.003764548
Yet another rubbish budgeting app that doesn't actually work.,,yet another rubbish budgeting app doesnt actually work,0.003715815
Makes my life so much simpler Love it,,make life much simpler love,0.003696651
"Works great, and has a good looking interface.",,work great good looking interface,0.003629462
"As for a free tool, it's just WOW!!",,free tool wow,0.003613407
Would there be a way to export this to a spreadsheet?,,would way export spreadsheet,0.003612336
Amazing free tool for tracking your money.,,amazing free tool tracking money,0.003582488
"Simple interface that allows me to set my budget at the beginning of the month, track expenses, and see my balance.",,simple interface allows set budget beginning month track expense see balance,0.003573984
"Smooth UI, practical, and very helpful insight into how I spend my money. It's really started to help me get to my goals just by being better informed.",,smooth ui practical helpful insight spend money really started help get goal better informed,0.003562385
This app keeps all my finances in check! I love it.,,app keep finance check love,0.003525424
Helps me to stay on track when I plan my weekly spendings. I lake the option of having 'in my pocket' not only for the current month or today.,,help stay track plan weekly spending lake option pocket current month today,0.003520087
It's super easy to budget and stay on track,,super easy budget stay track,0.003501393
This app is truly amazing. It's helped me trim over $600 per month in unnecessary purchased and curb off my student loans.,,app truly amazing helped trim per month unnecessary purchased curb student loan,0.003489284
great app all it needs is my credit score and I'm a happy man,,great app need credit score im happy man,0.003487361
"I'm surprised at how perfectly it matches what I was looking for. This is the perfect budgeting tool for me. Things like Mint or YNAB were OK, but this just makes sense out of the box.",,im surprised perfectly match looking perfect budgeting tool thing like mint ynab ok make sense box,0.003481644
Just what I needed to organize my finances. Brilliant app,,needed organize finance brilliant app,0.003471772
Their customer/tech team is very responsive and helpful! I enjoy the app but is sometimes hard to visualize the entire spending for the month once you click on one of your expense categories.,,customertech team responsive helpful enjoy app sometimes hard visualize entire spending month click one expense category,0.003470283
"The checklist app will make the life of your family MUCH EASIER. Especially, when you have 3 kids",,checklist app make life family much easier especially kid,0.003397936
It is very exciting. I like it Nice app!,,exciting like nice app,0.003383892
Highly recommend this app to everyone who has a goal to start living up to your income and get out of the debts.,,highly recommend app everyone goal start living income get debt,0.003370295
Great concept and beautiful design. Very useful to keep track of all your finances.,,great concept beautiful design useful keep track finance,0.003369651
works very well so far. No problems at all.,,work well far problem,0.003357967
"Love the dark layout. I've been using this app for half a year now and 
totally satisfied with it",,love dark layout ive using app half year totally satisfied,0.003337525
Only allows 2 budget categories in the free version. Totally worthless.,,allows budget category free version totally worthless,0.003317351
Really love the way they break down the current money in your pocket. Awesome app!,,really love way break current money pocket awesome app,0.003307808
"Like that it calculates the spendable amount for me. I'm trying to follow 
it and it works great so far.",,like calculates spendable amount im trying follow work great far,0.003305188
Works like a charm,,work like charm,0.00329183
Great app love it.,,great app love,0.00328064
Great budgeting app,,great budgeting app,0.003277218
Great app to keep an eye on my finances,,great app keep eye finance,0.003269924
Very fast and very accurate,,fast accurate,0.003222266
I really recommend this app to get your finance straight,,really recommend app get finance straight,0.003210878
"Has helped us get a sense of our finances. A few double-postings around when we first signed up, but the ""ignore this"" feature is super helpful.",,helped u get sense finance doublepostings around first signed ignore feature super helpful,0.003199729
Love the budget categories that come with the premium,,love budget category come premium,0.00317371
Truly helps manage your finance. I feel a little bit at ease already having enough transparency on what I'm spending. Everyone should give this a try!,,truly help manage finance feel little bit ease already enough transparency im spending everyone give try,0.003167372
I love this app- I recommend every chance I get,,love app recommend every chance get,0.003153175
Excellent app helps out a lot for my budget.,,excellent app help lot budget,0.003067673
Can't put bill due dates so it's hard to know how much money you have at the moment..,,cant put bill due date hard know much money moment,0.003063876
Amazing app,,amazing app,0.003060316
AMAZING APP!!!,,amazing app,0.003060316
One of the easiest budgeting programs I have worked with.,,one easiest budgeting program worked,0.003057106
Really good app,,really good app,0.003007154
The family map works good. No bugs and advertisement! Just download and start using,,family map work good bug advertisement download start using,0.002998119
Easy and good app.,,easy good app,0.002996873
Highly recommend this app! It's really easy to us and very informative,,highly recommend app really easy u informative,0.002986943
Really helps keep my financials on-track. Great app.,,really help keep financials ontrack great app,0.002970349
I love that there're almost no ads in the app. Rare thing for a free app,,love therere almost ad app rare thing free app,0.002959198
"Keep up the good work, pocketguad team! Your app is fantastic!",,keep good work pocketguad team app fantastic,0.002953931
"Beautiful design, great functionalities",,beautiful design great functionality,0.00293292
So far great app....,,far great app,0.00291279
This app is great so far.,,app great far,0.00291279
Great app so far,,great app far,0.00291279
I have been for an app so this is perfect,,app perfect,0.002902891
Keeps track of my budgetary expenses. Reminds me when my payments are due. Love it.,,keep track budgetary expense reminds payment due love,0.002886361
It's better than mint for sure.,,better mint sure,0.002878928
great finance tool!,,great finance tool,0.002870448
Best budget app,,best budget app,0.002860684
Love everything about this app.,,love everything app,0.002860529
"love the hashtags, makes knowing where my money went so much easier!",,love hashtags make knowing money went much easier,0.002855736
"Only a month, allows me to see where my money is going easily, very through.",,month allows see money going easily,0.002838695
Add support for Robinhood and the app will be perfect,,add support robinhood app perfect,0.002816194
Super useful when you're trying to track your spending.,,super useful youre trying track spending,0.002809632
The best way to see your spending at a glance!,,best way see spending glance,0.002809081
"Been through tons of money and budgeting apps and finally might have found ""THE ONE""!!",,ton money budgeting apps finally might found one,0.002807865
Completely turned my finances around.,,completely turned finance around,0.002796387
Cool app,,cool app,0.002795627
Cool app!,,cool app,0.002795627
Honestly some of the best automatic algorithm accuracy. But the app is a mess. It's confusing to balance a budget.,,honestly best automatic algorithm accuracy app mess confusing balance budget,0.002750113
The best App to keep watching your budget,,best app keep watching budget,0.002724259
"Awesome app, love it 😍",,awesome app love 😍,0.002710181
Awesome Budgeting App!!!,,awesome budgeting app,0.002708251
Helpful Budgeting App,,helpful budgeting app,0.002702351
Fine app,,fine app,0.002694606
Helps to find all the credit card charges at one place for review,,help find credit card charge one place review,0.002674049
"Keeps logging me out, ok app.",,keep logging ok app,0.002671753
"Just started, great app.",,started great app,0.002671206
Good simple app,,good simple app,0.002665846
Glad I have it. My life is a lot easier I recommend this app to everyone.,,glad life lot easier recommend app everyone,0.002646017
"Installed looking for an alternative to Simple's budgeting tools now that it's shutting down. Was faced with an opaque, claustrophobic interface and spammed with push notifications. Skipped.",,installed looking alternative simple budgeting tool shutting faced opaque claustrophobic interface spammed push notification skipped,0.002645226
Works well. Easy to manuever,,work well easy manuever,0.002643148
Love the UI/UX! Very easy to navigate and no annoying adds.,,love uiux easy navigate annoying add,0.002629012
Excellent app,,excellent app,0.00261789
Excellent App!,,excellent app,0.00261789
Fantastic free budgeting app with no frills.,,fantastic free budgeting app frill,0.002608428
I would say overall this is one of the best budgeting apps out there. One of the few things I think should be fixed is custom categories.,,would say overall one best budgeting apps one thing think fixed custom category,0.002604212
Simple and straight forward. Best solution for me.,,simple straight forward best solution,0.002584926
Was really good...since update it sucks,,really goodsince update suck,0.002568081
Love it. UI is very simple to understand 👍,,love ui simple understand 👍,0.002555027
Recommend it to everyone,,recommend everyone,0.002529916
Great app! Do most of the job for you!,,great app job,0.002525272
"I love, love, love this app! They helped me cut $40 a month off my Comcast bill.",,love love love app helped cut month comcast bill,0.002506903
It works the way it's intended and everything is neat and organized. No complaints,,work way intended everything neat organized complaint,0.002504358
This app is amazing so far. I've had it for a week and really like how I can view my finances on it and plan my budget.,,app amazing far ive week really like view finance plan budget,0.00249545
This app keeps you on your toes. Must have!!,,app keep toe must,0.002492056
Simple and exactly what I needed to manage my money.,,simple exactly needed manage money,0.002491934
1 week in and I've already cut my spending! I love how nice this app puts all my finances in one spot and help me cut unwanted spending. I do wish it had autosaving which they are working on. Excited to see what I can save with the app!,,week ive already cut spending love nice app put finance one spot help cut unwanted spending wish autosaving working excited see save app,0.002488258
"Good for keeping track of what you spend on. Basic is not really a budget app, only 3 groups can be budgeted. To set up a real budget costs $4.99 a month.",,good keeping track spend basic really budget app group budgeted set real budget cost month,0.002480972
Keeps me on budget,,keep budget,0.002475175
Very useful app. An essential tool to manage finances. Great job from developers.,,useful app essential tool manage finance great job developer,0.002454376
"So far, Pocket Guard has been the most useful app out of all I've tried. I'm trying to spend according to In my pockets and it works like a charm for me.",,far pocket guard useful app ive tried im trying spend according pocket work like charm,0.002445072
Not glitchy and very useful Reminds me about my credit card due date every month and helps me keep a close eye on my finances,,glitchy useful reminds credit card due date every month help keep close eye finance,0.00244493
"Once you try it, you will like it. Very clean organized app for Financing $ Budgeting 💪🤑🤑🤑🤑",,try like clean organized app financing budgeting 💪🤑🤑🤑🤑,0.002444681
It's just awesome how it's organizes your spending and updates you when spending to much. I love it!!,,awesome organizes spending update spending much love,0.002431518
"Honestly a really helpful app, assigning categories and planning payments/bills is very simple. Big fan!",,honestly really helpful app assigning category planning paymentsbills simple big fan,0.002423208
I guess that I wouldn't trust anything else,,guess wouldnt trust anything else,0.002408062
"They negotiated dome of my bills and got a lower monthly payment!! Plus, it was a real eye opener seeing how much I was spending in some categories!!!",,negotiated dome bill got lower monthly payment plus real eye opener seeing much spending category,0.002402035
Loved the app,,loved app,0.002389008
VERY EASY to work with.,,easy work,0.002382037
At least this App works compared to Level Money.,,least app work compared level money,0.002357072
Like the concept of the app and definitely adore its implementation.,,like concept app definitely adore implementation,0.002326594
Solid app!,,solid app,0.002300725
This app is amazing! Just what I was looking for.,,app amazing looking,0.002263886
Great app Very handy,,great app handy,0.002233544
This app is great! No complaints.,,app great complaint,0.002233544
Love that this makes budgeting much easier. Can't wait to see what's added in the future. High hopes on this one.,,love make budgeting much easier cant wait see whats added future high hope one,0.002226108
"Awesome app, really cool interface (very approachable) and actually useful for tracking everyday spending",,awesome app really cool interface approachable actually useful tracking everyday spending,0.002211739
My only complaint is I have somewhat inconsistent paychecks every other week and the income can fluctuate a lot if I have 2 vs. 3 pay periods.,,complaint somewhat inconsistent paycheck every week income fluctuate lot v pay period,0.002185121
This app is great. It's so easy to get started and adjust your finances. The interface is clean and intuitive. Totally worth checking out.,,app great easy get started adjust finance interface clean intuitive totally worth checking,0.002130809
awesome tool to manage my finance.,,awesome tool manage finance,0.002106859
"This is good for beginners, but always do your budgets yourself.",,good beginner always budget,0.002096267
They will help with issues,,help issue,0.002094004
Nice money management tool.,,nice money management tool,0.002090443
Best app to manage your finances.,,best app manage finance,0.00208573
This app is all around awesome.,,app around awesome,0.002064008
It helps me out a lot,,help lot,0.002054391
Nice work!,,nice work,0.00205314
I really am loving this app!!!,,really loving app,0.002051769
"Labeling is wonky. Adding a bill ends up having weird charges added to it with little indication as to what caused the app to think it was the same charge. Some manual work is fine, but I shouldn't have to keep updating every charge.",,labeling wonky adding bill end weird charge added little indication caused app think charge manual work fine shouldnt keep updating every charge,0.002026483
Love this app for managing my finances!,,love app managing finance,0.002009549
Just get it. Its free and helpful. I've paid down more cc debt than any other popular budgeting app.,,get free helpful ive paid cc debt popular budgeting app,0.001991854
Amazing app it's a must have!,,amazing app must,0.001987498
doesnt work,,doesnt work,0.00197823
Perfect except for one thing. With plus I can track cash but I now have negative cash. I have negative 200 plus dollars but I cant do anything about it. And if I hypothetically add 100 dollars it's still negative 100. Throws off my whole cash management.,,perfect except one thing plus track cash negative cash negative plus dollar cant anything hypothetically add dollar still negative throw whole cash management,0.001977661
"Now I'm not worried about my money, everything is clear, easy and technological!",,im worried money everything clear easy technological,0.001956572
"Not paying ridiculous cost for ""plus"" just to have normal functionality",,paying ridiculous cost plus normal functionality,0.001952876
"My mom just sucks at budgeting so I installed this app for her. I hope, that it will help",,mom suck budgeting installed app hope help,0.001948515
Great app. I can manage my budgets better,,great app manage budget better,0.001947586
Very intuitive interface and useful graphs.,,intuitive interface useful graph,0.001945799
Wonderful app. Thank you!,,wonderful app thank,0.001942186
Great app for budgeting and spending tracker,,great app budgeting spending tracker,0.001934252
"Awesome app. Exactly what I was looking for. Less budget focused, more focused on what I have spent and on what. Highly recommended",,awesome app exactly looking le budget focused focused spent highly recommended,0.001928645
Really great tool for tracking your purchases and spending!,,really great tool tracking purchase spending,0.001896791
Exactly what I needed. I really hope they add custom pockets though.,,exactly needed really hope add custom pocket though,0.001885797
Splendid finance app.,,splendid finance app,0.001883255
Vital app to have,,vital app,0.001873265
Easy to set up and great tools for budget management.,,easy set great tool budget management,0.001852824
I have tried so many money management apps. until recently I was an everydollar fan. this app is both free and more useful.,,tried many money management apps recently everydollar fan app free useful,0.00183576
Pocket Guard really changed my life. At least the way I spend my money ðŸ˜…,,pocket guard really changed life least way spend money ðÿ˜…,0.001833256
"Thank you for making this app, we do love it!",,thank making app love,0.001832093
This has helped me so much with always knowing where all my money is going.,,helped much always knowing money going,0.001828768
Excellent App so really nice great,,excellent app really nice great,0.00181719
I just wanted to say how much I appreciate all the hard work and love that the team puts into the app.,,wanted say much appreciate hard work love team put app,0.001815033
Best hands down budgeting app,,best hand budgeting app,0.001809592
Best budgeting app hands down.,,best budgeting app hand,0.001809592
This app is amazing that is all I got to say about it,,app amazing got say,0.001796014
Glad I gave this app a shot. It does help me to avoid overspending.,,glad gave app shot help avoid overspending,0.001779446
Outstanding app! Very helpful.,,outstanding app helpful,0.001777835
This is an amazing app. It is so helpful and convenient!,,amazing app helpful convenient,0.001768651
A very friendly and smart app!,,friendly smart app,0.001736153
"I feel more comfortable when I know how much money I have left ""in my pocket"", so I know where I should stop spending. Pretty great.",,feel comfortable know much money left pocket know stop spending pretty great,0.001728053
Looks like the developers deleted my original 1 star review so definitely hitting them with 1 star again for that shady practise alone.,,look like developer deleted original star review definitely hitting star shady practise alone,0.001722314
One of the best and easiest tracking options out there.,,one best easiest tracking option,0.001714712
Amazing interface and attractive colors.,,amazing interface attractive color,0.001710685
Helps me manage my money,,help manage money,0.001691783
Helped me see how much money was spent on fast food and other junk.,,helped see much money spent fast food junk,0.001670672
Really loving this app! So far so good.,,really loving app far good,0.001656034
so far this is the best money management app I've had!,,far best money management app ive,0.001643546
And why didn't you download this app yet?,,didnt download app yet,0.001595829
Best Budget App for Android.,,best budget app android,0.001590272
Superb App loving it,,superb app loving,0.001560051
Doesn't work with One Finance,,doesnt work one finance,0.001533887
"Love this app! 
Pragmatic & Simple!",,love app pragmatic simple,0.001514283
Very helpful/useful app for tracking my cash,,helpfuluseful app tracking cash,0.001510435
"Guys, it's free. I mean, free spending management consultant with no hidden charges. Isn't it enough for you?",,guy free mean free spending management consultant hidden charge isnt enough,0.001502328
Finally got everything i wanted out of a budget app.,,finally got everything wanted budget app,0.001472083
Wonderful app to get all your finance views at once place.,,wonderful app get finance view place,0.001459151
"Not glitchy, free and great UI",,glitchy free great ui,0.001430765
Love this app tells me how much i spend and mostly where,,love app tell much spend mostly,0.001429295
UI is very good in design and look. Very useful app.,,ui good design look useful app,0.001426773
Highly better than any other app for tracking expenses. Great job!,,highly better app tracking expense great job,0.001423099
Highly better than any other app for tracking expenses. Great job!,,highly better app tracking expense great job,0.001423099
"My appreciation, guys! Well done!",,appreciation guy well done,0.001422799
Works awesome all around!,,work awesome around,0.001418855
Great app for managing yo money,,great app managing yo money,0.001384246
"Worthy app. Glad, that I've found it",,worthy app glad ive found,0.001353483
Hands down budgting app. Just what I was looking for,,hand budgting app looking,0.001342765
i love the concept. A lot of bugs though. My first of the month debit charges dont show and i have to uninstall and reinstall to get my info correct.,,love concept lot bug though first month debit charge dont show uninstall reinstall get info correct,0.001339596
"Epic! Great app for budgeting, money tracking and saving up",,epic great app budgeting money tracking saving,0.001339243
nice and simple. wish pie chart showed pecentages.,,nice simple wish pie chart showed pecentages,0.001329134
Awesome App. insightful for your everyday expenses.,,awesome app insightful everyday expense,0.001315964
I am a total fan of this app. It rocks!,,total fan app rock,0.001293801
Great app! I love it because I can see all my payables and if I will be over my budget. Thank you!,,great app love see payable budget thank,0.001271316
This app is helping me realize what I actually spend my money on. 😮🙄😲,,app helping realize actually spend money 😮🙄😲,0.001269229
awesome and simple. keeps up with a absolutely everything!,,awesome simple keep absolutely everything,0.001257586
this app lets me know when I've been hit with a fee,,app let know ive hit fee,0.001247949
"I am a real fan of this app, it's fantabulous",,real fan app fantabulous,0.001244528
This app saved me from the economy crash,,app saved economy crash,0.00124038
It helps me save and See what I'm spending to much on!,,help save see im spending much,0.001237068
I dowloaded a ton of budgeting app before I find this one.,,dowloaded ton budgeting app find one,0.001222038
I'm very happy it helps me to manage my spending.,,im happy help manage spending,0.001174678
Useful applicationn😋 I do not regret that downloaded this app!,,useful applicationn😋 regret downloaded app,0.001153343
Simply can't find anything better than this for free. Amazing.,,simply cant find anything better free amazing,0.001148176
"Impressed by free version, but still evaluating",,impressed free version still evaluating,0.001143882
Does exactly what it promises. This app is helping me get better control of my budget.,,exactly promise app helping get better control budget,0.001106408
Installed it several months ago and now I'm free from any budgeting trouble.,,installed several month ago im free budgeting trouble,0.001098186
This app was great until they limited view to 3 months in the past only. So lame.,,app great limited view month past lame,0.001093938
"I tried many different apps with free cash tracking but all of them suck compared to this one, For the cost of a latte I can see what I spend my money on and when I should cut back. It helps me save much more than those 4 bucks I spend on the premium plan",,tried many different apps free cash tracking suck compared one cost latte see spend money cut back help save much buck spend premium plan,0.001056522
It's like Mint but more innovative and technological. Really great finance management helper for me,,like mint innovative technological really great finance management helper,0.001042878
"App was not what I was looking for. Canceled subscription and uninstalled 
but still being charged!",,app looking canceled subscription uninstalled still charged,0.001040399
So far I have found the app useful. I have not had any technical issues and it is helping me to organize my finances.,,far found app useful technical issue helping organize finance,0.001039521
Really solid app for watching expenses and overall cash flow.,,really solid app watching expense overall cash flow,0.001036085
I've been looking for a budgeting app that's versatile and functional and this one's pretty great.,,ive looking budgeting app thats versatile functional one pretty great,0.00103511
It's manages all your finances for you and helps you plan better.,,manages finance help plan better,0.0010204
The very good one!! Helps a lot with my finances is highly recommended .,,good one help lot finance highly recommended,0.000998959
"Now when there're apps like Pocket Guard out there, pleople have no exuses 
for not tracking their finance. Honestly, it's so easy!",,therere apps like pocket guard pleople exuses tracking finance honestly easy,0.000974186
I like ur family map!!! Thnx a lot. Really interesting and eeasy…,,like ur family map thnx lot really interesting eeasy…,0.000941056
This is what I've been waiting for! Everything I've seen from this app is promising. Goodbye Mint!,,ive waiting everything ive seen app promising goodbye mint,0.000883007
very intuitive. simplifies tracking your finances relative to something like mint. categorization ai is the best I've found so far.,,intuitive simplifies tracking finance relative something like mint categorization ai best ive found far,0.000874411
Works perfect! Now I got an understanding of my credit waaaay better,,work perfect got understanding credit waaaay better,0.000775562
Absolutely love it; it keeps me in line with my spending by allowing me to allocate where I spend my money.,,absolutely love keep line spending allowing allocate spend money,0.000752616
"No adds and no excessive swipes or taps. Ah, that is a pleasure to find the app who cares about UI/UX.",,add excessive swipe tap ah pleasure find app care uiux,0.000741207
"No complaints, helps me stay on top of my money by showing me how much I have 'in my pocket' everyday, week and month",,complaint help stay top money showing much pocket everyday week month,0.00073883
